district,variety_id,available,supplier,availability_note
Pader,NARO/2016/BEN/035,yes,Pearl Seeds; Syova,2 licensed seed company(ies) listed nationally
Pallisa,NARO/2016/BEN/035,yes,Pearl Seeds; Syova,2 licensed seed company(ies) listed nationally
Rakai,NARO/2016/BEN/035,yes,Pearl Seeds; Syova,2 licensed seed company(ies) listed nationally
Rukungiri,NARO/2016/BEN/035,yes,Pearl Seeds; Syova,2 licensed seed company(ies) listed nationally
Sembabule,NARO/2016/BEN/035,yes,Pearl Seeds; Syova,2 licensed seed company(ies) listed nationally
Sironko,NARO/2016/BEN/035,yes,Pearl Seeds; Syova,2 licensed seed company(ies) listed nationally
Soroti,NARO/2016/BEN/035,yes,Pearl Seeds; Syova,2 licensed seed company(ies) listed nationally
Tororo,NARO/2016/BEN/035,yes,Pearl Seeds; Syova,2 licensed seed company(ies) listed nationally
Wakiso,NARO/2016/BEN/035,yes,Pearl Seeds; Syova,2 licensed seed company(ies) listed nationally
Yumbe,NARO/2016/BEN/035,yes,Pearl Seeds; Syova,2 licensed seed company(ies) listed nationally
Abim,NARO/2016/BEN/036,yes,Pearl Seeds; Syova; Savana Seeds,3 licensed seed company(ies) listed nationally
Adjumani,NARO/2016/BEN/036,yes,Pearl Seeds; Syova; Savana Seeds,3 licensed seed company(ies) listed nationally
Amolatar,NARO/2016/BEN/036,yes,Pearl Seeds; Syova; Savana Seeds,3 licensed seed company(ies) listed nationally
Amuria,NARO/2016/BEN/036,yes,Pearl Seeds; Syova; Savana Seeds,3 licensed seed company(ies) listed nationally
Amuru,NARO/2016/BEN/036,yes,Pearl Seeds; Syova; Savana Seeds,3 licensed seed company(ies) listed nationally
Apac,NARO/2016/BEN/036,yes,Pearl Seeds; Syova; Savana Seeds,3 licensed seed company(ies) listed nationally
Arua,NARO/2016/BEN/036,yes,Pearl Seeds; Syova; Savana Seeds,3 licensed seed company(ies) listed nationally
Budaka,NARO/2016/BEN/036,yes,Pearl Seeds; Syova; Savana Seeds,3 licensed seed company(ies) listed nationally
Bududa,NARO/2016/BEN/036,yes,Pearl Seeds; Syova; Savana Seeds,3 licensed seed company(ies) listed nationally
Bugiri,NARO/2016/BEN/036,yes,Pearl Seeds; Syova; Savana Seeds,3 licensed seed company(ies) listed nationally
Bukedea,NARO/2016/BEN/036,yes,Pearl Seeds; Syova; Savana Seeds,3 licensed seed company(ies) listed nationally
Bukwo,NARO/2016/BEN/036,yes,Pearl Seeds; Syova; Savana Seeds,3 licensed seed company(ies) listed nationally
Buliisa,NARO/2016/BEN/036,yes,Pearl Seeds; Syova; Savana Seeds,3 licensed seed company(ies) listed nationally
Bundibugyo,NARO/2016/BEN/036,yes,Pearl Seeds; Syova; Savana Seeds,3 licensed seed company(ies) listed nationally
Bushenyi,NARO/2016/BEN/036,yes,Pearl Seeds; Syova; Savana Seeds,3 licensed seed company(ies) listed nationally
Busia,NARO/2016/BEN/036,yes,Pearl Seeds; Syova; Savana Seeds,3 licensed seed company(ies) listed nationally
Butaleja,NARO/2016/BEN/036,yes,Pearl Seeds; Syova; Savana Seeds,3 licensed seed company(ies) listed nationally
Dokolo,NARO/2016/BEN/036,yes,Pearl Seeds; Syova; Savana Seeds,3 licensed seed company(ies) listed nationally
Gulu,NARO/2016/BEN/036,yes,Pearl Seeds; Syova; Savana Seeds,3 licensed seed company(ies) listed nationally
Hoima,NARO/2016/BEN/036,yes,Pearl Seeds; Syova; Savana Seeds,3 licensed seed company(ies) listed nationally
Ibanda,NARO/2016/BEN/036,yes,Pearl Seeds; Syova; Savana Seeds,3 licensed seed company(ies) listed nationally
Iganga,NARO/2016/BEN/036,yes,Pearl Seeds; Syova; Savana Seeds,3 licensed seed company(ies) listed nationally
Isingiro,NARO/2016/BEN/036,yes,Pearl Seeds; Syova; Savana Seeds,3 licensed seed company(ies) listed nationally
Jinja,NARO/2016/BEN/036,yes,Pearl Seeds; Syova; Savana Seeds,3 licensed seed company(ies) listed nationally
Kaabong,NARO/2016/BEN/036,yes,Pearl Seeds; Syova; Savana Seeds,3 licensed seed company(ies) listed nationally
Kabale,NARO/2016/BEN/036,yes,Pearl Seeds; Syova; Savana Seeds,3 licensed seed company(ies) listed nationally
Kabarole,NARO/2016/BEN/036,yes,Pearl Seeds; Syova; Savana Seeds,3 licensed seed company(ies) listed nationally
Kaberamaido,NARO/2016/BEN/036,yes,Pearl Seeds; Syova; Savana Seeds,3 licensed seed company(ies) listed nationally
Kalangala,NARO/2016/BEN/036,yes,Pearl Seeds; Syova; Savana Seeds,3 licensed seed company(ies) listed nationally
Kaliro,NARO/2016/BEN/036,yes,Pearl Seeds; Syova; Savana Seeds,3 licensed seed company(ies) listed nationally
Kampala,NARO/2016/BEN/036,yes,Pearl Seeds; Syova; Savana Seeds,3 licensed seed company(ies) listed nationally
Kamuli,NARO/2016/BEN/036,yes,Pearl Seeds; Syova; Savana Seeds,3 licensed seed company(ies) listed nationally
Kamwenge,NARO/2016/BEN/036,yes,Pearl Seeds; Syova; Savana Seeds,3 licensed seed company(ies) listed nationally
Kanungu,NARO/2016/BEN/036,yes,Pearl Seeds; Syova; Savana Seeds,3 licensed seed company(ies) listed nationally
Kapchorwa,NARO/2016/BEN/036,yes,Pearl Seeds; Syova; Savana Seeds,3 licensed seed company(ies) listed nationally
Kasese,NARO/2016/BEN/036,yes,Pearl Seeds; Syova; Savana Seeds,3 licensed seed company(ies) listed nationally
Katakwi,NARO/2016/BEN/036,yes,Pearl Seeds; Syova; Savana Seeds,3 licensed seed company(ies) listed nationally
Kayunga,NARO/2016/BEN/036,yes,Pearl Seeds; Syova; Savana Seeds,3 licensed seed company(ies) listed nationally
Kibaale,NARO/2016/BEN/036,yes,Pearl Seeds; Syova; Savana Seeds,3 licensed seed company(ies) listed nationally
Kiboga,NARO/2016/BEN/036,yes,Pearl Seeds; Syova; Savana Seeds,3 licensed seed company(ies) listed nationally
Kiruhura,NARO/2016/BEN/036,yes,Pearl Seeds; Syova; Savana Seeds,3 licensed seed company(ies) listed nationally
Kisoro,NARO/2016/BEN/036,yes,Pearl Seeds; Syova; Savana Seeds,3 licensed seed company(ies) listed nationally
Kitgum,NARO/2016/BEN/036,yes,Pearl Seeds; Syova; Savana Seeds,3 licensed seed company(ies) listed nationally
Koboko,NARO/2016/BEN/036,yes,Pearl Seeds; Syova; Savana Seeds,3 licensed seed company(ies) listed nationally
Kotido,NARO/2016/BEN/036,yes,Pearl Seeds; Syova; Savana Seeds,3 licensed seed company(ies) listed nationally
Kumi,NARO/2016/BEN/036,yes,Pearl Seeds; Syova; Savana Seeds,3 licensed seed company(ies) listed nationally
Kyenjojo,NARO/2016/BEN/036,yes,Pearl Seeds; Syova; Savana Seeds,3 licensed seed company(ies) listed nationally
Lira,NARO/2016/BEN/036,yes,Pearl Seeds; Syova; Savana Seeds,3 licensed seed company(ies) listed nationally
Luwero,NARO/2016/BEN/036,yes,Pearl Seeds; Syova; Savana Seeds,3 licensed seed company(ies) listed nationally
Lyantonde,NARO/2016/BEN/036,yes,Pearl Seeds; Syova; Savana Seeds,3 licensed seed company(ies) listed nationally
Manafwa,NARO/2016/BEN/036,yes,Pearl Seeds; Syova; Savana Seeds,3 licensed seed company(ies) listed nationally
Masaka,NARO/2016/BEN/036,yes,Pearl Seeds; Syova; Savana Seeds,3 licensed seed company(ies) listed nationally
Masindi,NARO/2016/BEN/036,yes,Pearl Seeds; Syova; Savana Seeds,3 licensed seed company(ies) listed nationally
Mayuge,NARO/2016/BEN/036,yes,Pearl Seeds; Syova; Savana Seeds,3 licensed seed company(ies) listed nationally
Mbale,NARO/2016/BEN/036,yes,Pearl Seeds; Syova; Savana Seeds,3 licensed seed company(ies) listed nationally
Mbarara,NARO/2016/BEN/036,yes,Pearl Seeds; Syova; Savana Seeds,3 licensed seed company(ies) listed nationally
Mityana,NARO/2016/BEN/036,yes,Pearl Seeds; Syova; Savana Seeds,3 licensed seed company(ies) listed nationally
Moroto,NARO/2016/BEN/036,yes,Pearl Seeds; Syova; Savana Seeds,3 licensed seed company(ies) listed nationally
Moyo,NARO/2016/BEN/036,yes,Pearl Seeds; Syova; Savana Seeds,3 licensed seed company(ies) listed nationally
Mpigi,NARO/2016/BEN/036,yes,Pearl Seeds; Syova; Savana Seeds,3 licensed seed company(ies) listed nationally
Mubende,NARO/2016/BEN/036,yes,Pearl Seeds; Syova; Savana Seeds,3 licensed seed company(ies) listed nationally
Mukono,NARO/2016/BEN/036,yes,Pearl Seeds; Syova; Savana Seeds,3 licensed seed company(ies) listed nationally
Nakapiripirit,NARO/2016/BEN/036,yes,Pearl Seeds; Syova; Savana Seeds,3 licensed seed company(ies) listed nationally
Nakaseke,NARO/2016/BEN/036,yes,Pearl Seeds; Syova; Savana Seeds,3 licensed seed company(ies) listed nationally
Nakasongola,NARO/2016/BEN/036,yes,Pearl Seeds; Syova; Savana Seeds,3 licensed seed company(ies) listed nationally
Namutumba,NARO/2016/BEN/036,yes,Pearl Seeds; Syova; Savana Seeds,3 licensed seed company(ies) listed nationally
Nebbi,NARO/2016/BEN/036,yes,Pearl Seeds; Syova; Savana Seeds,3 licensed seed company(ies) listed nationally
Ntungamo,NARO/2016/BEN/036,yes,Pearl Seeds; Syova; Savana Seeds,3 licensed seed company(ies) listed nationally
Nyadri,NARO/2016/BEN/036,yes,Pearl Seeds; Syova; Savana Seeds,3 licensed seed company(ies) listed nationally
Oyam,NARO/2016/BEN/036,yes,Pearl Seeds; Syova; Savana Seeds,3 licensed seed company(ies) listed nationally
Pader,NARO/2016/BEN/036,yes,Pearl Seeds; Syova; Savana Seeds,3 licensed seed company(ies) listed nationally
Pallisa,NARO/2016/BEN/036,yes,Pearl Seeds; Syova; Savana Seeds,3 licensed seed company(ies) listed nationally
Rakai,NARO/2016/BEN/036,yes,Pearl Seeds; Syova; Savana Seeds,3 licensed seed company(ies) listed nationally
Rukungiri,NARO/2016/BEN/036,yes,Pearl Seeds; Syova; Savana Seeds,3 licensed seed company(ies) listed nationally
Sembabule,NARO/2016/BEN/036,yes,Pearl Seeds; Syova; Savana Seeds,3 licensed seed company(ies) listed nationally
Sironko,NARO/2016/BEN/036,yes,Pearl Seeds; Syova; Savana Seeds,3 licensed seed company(ies) listed nationally
Soroti,NARO/2016/BEN/036,yes,Pearl Seeds; Syova; Savana Seeds,3 licensed seed company(ies) listed nationally
Tororo,NARO/2016/BEN/036,yes,Pearl Seeds; Syova; Savana Seeds,3 licensed seed company(ies) listed nationally
Wakiso,NARO/2016/BEN/036,yes,Pearl Seeds; Syova; Savana Seeds,3 licensed seed company(ies) listed nationally
Yumbe,NARO/2016/BEN/036,yes,Pearl Seeds; Syova; Savana Seeds,3 licensed seed company(ies) listed nationally
Abim,NARO/1968/GNT/003,yes,NASECO; Syova; Ayellape; Pearl; Rhino Seeds Africa; BRAC Social Business Entreprise Ug Ltd; Century Seeds; Grow More Seeds,8 licensed seed company(ies) listed nationally
Adjumani,NARO/1968/GNT/003,yes,NASECO; Syova; Ayellape; Pearl; Rhino Seeds Africa; BRAC Social Business Entreprise Ug Ltd; Century Seeds; Grow More Seeds,8 licensed seed company(ies) listed nationally
Amolatar,NARO/1968/GNT/003,yes,NASECO; Syova; Ayellape; Pearl; Rhino Seeds Africa; BRAC Social Business Entreprise Ug Ltd; Century Seeds; Grow More Seeds,8 licensed seed company(ies) listed nationally
Amuria,NARO/1968/GNT/003,yes,NASECO; Syova; Ayellape; Pearl; Rhino Seeds Africa; BRAC Social Business Entreprise Ug Ltd; Century Seeds; Grow More Seeds,8 licensed seed company(ies) listed nationally
Amuru,NARO/1968/GNT/003,yes,NASECO; Syova; Ayellape; Pearl; Rhino Seeds Africa; BRAC Social Business Entreprise Ug Ltd; Century Seeds; Grow More Seeds,8 licensed seed company(ies) listed nationally
Apac,NARO/1968/GNT/003,yes,NASECO; Syova; Ayellape; Pearl; Rhino Seeds Africa; BRAC Social Business Entreprise Ug Ltd; Century Seeds; Grow More Seeds,8 licensed seed company(ies) listed nationally
Arua,NARO/1968/GNT/003,yes,NASECO; Syova; Ayellape; Pearl; Rhino Seeds Africa; BRAC Social Business Entreprise Ug Ltd; Century Seeds; Grow More Seeds,8 licensed seed company(ies) listed nationally
Budaka,NARO/1968/GNT/003,yes,NASECO; Syova; Ayellape; Pearl; Rhino Seeds Africa; BRAC Social Business Entreprise Ug Ltd; Century Seeds; Grow More Seeds,8 licensed seed company(ies) listed nationally
Bududa,NARO/1968/GNT/003,yes,NASECO; Syova; Ayellape; Pearl; Rhino Seeds Africa; BRAC Social Business Entreprise Ug Ltd; Century Seeds; Grow More Seeds,8 licensed seed company(ies) listed nationally
Bugiri,NARO/1968/GNT/003,yes,NASECO; Syova; Ayellape; Pearl; Rhino Seeds Africa; BRAC Social Business Entreprise Ug Ltd; Century Seeds; Grow More Seeds,8 licensed seed company(ies) listed nationally
Bukedea,NARO/1968/GNT/003,yes,NASECO; Syova; Ayellape; Pearl; Rhino Seeds Africa; BRAC Social Business Entreprise Ug Ltd; Century Seeds; Grow More Seeds,8 licensed seed company(ies) listed nationally
Bukwo,NARO/1968/GNT/003,yes,NASECO; Syova; Ayellape; Pearl; Rhino Seeds Africa; BRAC Social Business Entreprise Ug Ltd; Century Seeds; Grow More Seeds,8 licensed seed company(ies) listed nationally
Buliisa,NARO/1968/GNT/003,yes,NASECO; Syova; Ayellape; Pearl; Rhino Seeds Africa; BRAC Social Business Entreprise Ug Ltd; Century Seeds; Grow More Seeds,8 licensed seed company(ies) listed nationally
Bundibugyo,NARO/1968/GNT/003,yes,NASECO; Syova; Ayellape; Pearl; Rhino Seeds Africa; BRAC Social Business Entreprise Ug Ltd; Century Seeds; Grow More Seeds,8 licensed seed company(ies) listed nationally
Bushenyi,NARO/1968/GNT/003,yes,NASECO; Syova; Ayellape; Pearl; Rhino Seeds Africa; BRAC Social Business Entreprise Ug Ltd; Century Seeds; Grow More Seeds,8 licensed seed company(ies) listed nationally
Busia,NARO/1968/GNT/003,yes,NASECO; Syova; Ayellape; Pearl; Rhino Seeds Africa; BRAC Social Business Entreprise Ug Ltd; Century Seeds; Grow More Seeds,8 licensed seed company(ies) listed nationally
Butaleja,NARO/1968/GNT/003,yes,NASECO; Syova; Ayellape; Pearl; Rhino Seeds Africa; BRAC Social Business Entreprise Ug Ltd; Century Seeds; Grow More Seeds,8 licensed seed company(ies) listed nationally
Dokolo,NARO/1968/GNT/003,yes,NASECO; Syova; Ayellape; Pearl; Rhino Seeds Africa; BRAC Social Business Entreprise Ug Ltd; Century Seeds; Grow More Seeds,8 licensed seed company(ies) listed nationally
Gulu,NARO/1968/GNT/003,yes,NASECO; Syova; Ayellape; Pearl; Rhino Seeds Africa; BRAC Social Business Entreprise Ug Ltd; Century Seeds; Grow More Seeds,8 licensed seed company(ies) listed nationally
Hoima,NARO/1968/GNT/003,yes,NASECO; Syova; Ayellape; Pearl; Rhino Seeds Africa; BRAC Social Business Entreprise Ug Ltd; Century Seeds; Grow More Seeds,8 licensed seed company(ies) listed nationally
Ibanda,NARO/1968/GNT/003,yes,NASECO; Syova; Ayellape; Pearl; Rhino Seeds Africa; BRAC Social Business Entreprise Ug Ltd; Century Seeds; Grow More Seeds,8 licensed seed company(ies) listed nationally
Iganga,NARO/1968/GNT/003,yes,NASECO; Syova; Ayellape; Pearl; Rhino Seeds Africa; BRAC Social Business Entreprise Ug Ltd; Century Seeds; Grow More Seeds,8 licensed seed company(ies) listed nationally
Isingiro,NARO/1968/GNT/003,yes,NASECO; Syova; Ayellape; Pearl; Rhino Seeds Africa; BRAC Social Business Entreprise Ug Ltd; Century Seeds; Grow More Seeds,8 licensed seed company(ies) listed nationally
Jinja,NARO/1968/GNT/003,yes,NASECO; Syova; Ayellape; Pearl; Rhino Seeds Africa; BRAC Social Business Entreprise Ug Ltd; Century Seeds; Grow More Seeds,8 licensed seed company(ies) listed nationally
Kaabong,NARO/1968/GNT/003,yes,NASECO; Syova; Ayellape; Pearl; Rhino Seeds Africa; BRAC Social Business Entreprise Ug Ltd; Century Seeds; Grow More Seeds,8 licensed seed company(ies) listed nationally
Kabale,NARO/1968/GNT/003,yes,NASECO; Syova; Ayellape; Pearl; Rhino Seeds Africa; BRAC Social Business Entreprise Ug Ltd; Century Seeds; Grow More Seeds,8 licensed seed company(ies) listed nationally
Kabarole,NARO/1968/GNT/003,yes,NASECO; Syova; Ayellape; Pearl; Rhino Seeds Africa; BRAC Social Business Entreprise Ug Ltd; Century Seeds; Grow More Seeds,8 licensed seed company(ies) listed nationally
Kaberamaido,NARO/1968/GNT/003,yes,NASECO; Syova; Ayellape; Pearl; Rhino Seeds Africa; BRAC Social Business Entreprise Ug Ltd; Century Seeds; Grow More Seeds,8 licensed seed company(ies) listed nationally
Kalangala,NARO/1968/GNT/003,yes,NASECO; Syova; Ayellape; Pearl; Rhino Seeds Africa; BRAC Social Business Entreprise Ug Ltd; Century Seeds; Grow More Seeds,8 licensed seed company(ies) listed nationally
Kaliro,NARO/1968/GNT/003,yes,NASECO; Syova; Ayellape; Pearl; Rhino Seeds Africa; BRAC Social Business Entreprise Ug Ltd; Century Seeds; Grow More Seeds,8 licensed seed company(ies) listed nationally
Kampala,NARO/1968/GNT/003,yes,NASECO; Syova; Ayellape; Pearl; Rhino Seeds Africa; BRAC Social Business Entreprise Ug Ltd; Century Seeds; Grow More Seeds,8 licensed seed company(ies) listed nationally
Kamuli,NARO/1968/GNT/003,yes,NASECO; Syova; Ayellape; Pearl; Rhino Seeds Africa; BRAC Social Business Entreprise Ug Ltd; Century Seeds; Grow More Seeds,8 licensed seed company(ies) listed nationally
Kamwenge,NARO/1968/GNT/003,yes,NASECO; Syova; Ayellape; Pearl; Rhino Seeds Africa; BRAC Social Business Entreprise Ug Ltd; Century Seeds; Grow More Seeds,8 licensed seed company(ies) listed nationally
Kanungu,NARO/1968/GNT/003,yes,NASECO; Syova; Ayellape; Pearl; Rhino Seeds Africa; BRAC Social Business Entreprise Ug Ltd; Century Seeds; Grow More Seeds,8 licensed seed company(ies) listed nationally
Kapchorwa,NARO/1968/GNT/003,yes,NASECO; Syova; Ayellape; Pearl; Rhino Seeds Africa; BRAC Social Business Entreprise Ug Ltd; Century Seeds; Grow More Seeds,8 licensed seed company(ies) listed nationally
Kasese,NARO/1968/GNT/003,yes,NASECO; Syova; Ayellape; Pearl; Rhino Seeds Africa; BRAC Social Business Entreprise Ug Ltd; Century Seeds; Grow More Seeds,8 licensed seed company(ies) listed nationally
Katakwi,NARO/1968/GNT/003,yes,NASECO; Syova; Ayellape; Pearl; Rhino Seeds Africa; BRAC Social Business Entreprise Ug Ltd; Century Seeds; Grow More Seeds,8 licensed seed company(ies) listed nationally
Kayunga,NARO/1968/GNT/003,yes,NASECO; Syova; Ayellape; Pearl; Rhino Seeds Africa; BRAC Social Business Entreprise Ug Ltd; Century Seeds; Grow More Seeds,8 licensed seed company(ies) listed nationally
Kibaale,NARO/1968/GNT/003,yes,NASECO; Syova; Ayellape; Pearl; Rhino Seeds Africa; BRAC Social Business Entreprise Ug Ltd; Century Seeds; Grow More Seeds,8 licensed seed company(ies) listed nationally
Kiboga,NARO/1968/GNT/003,yes,NASECO; Syova; Ayellape; Pearl; Rhino Seeds Africa; BRAC Social Business Entreprise Ug Ltd; Century Seeds; Grow More Seeds,8 licensed seed company(ies) listed nationally
Kiruhura,NARO/1968/GNT/003,yes,NASECO; Syova; Ayellape; Pearl; Rhino Seeds Africa; BRAC Social Business Entreprise Ug Ltd; Century Seeds; Grow More Seeds,8 licensed seed company(ies) listed nationally
Kisoro,NARO/1968/GNT/003,yes,NASECO; Syova; Ayellape; Pearl; Rhino Seeds Africa; BRAC Social Business Entreprise Ug Ltd; Century Seeds; Grow More Seeds,8 licensed seed company(ies) listed nationally
Kitgum,NARO/1968/GNT/003,yes,NASECO; Syova; Ayellape; Pearl; Rhino Seeds Africa; BRAC Social Business Entreprise Ug Ltd; Century Seeds; Grow More Seeds,8 licensed seed company(ies) listed nationally
Koboko,NARO/1968/GNT/003,yes,NASECO; Syova; Ayellape; Pearl; Rhino Seeds Africa; BRAC Social Business Entreprise Ug Ltd; Century Seeds; Grow More Seeds,8 licensed seed company(ies) listed nationally
Kotido,NARO/1968/GNT/003,yes,NASECO; Syova; Ayellape; Pearl; Rhino Seeds Africa; BRAC Social Business Entreprise Ug Ltd; Century Seeds; Grow More Seeds,8 licensed seed company(ies) listed nationally
Kumi,NARO/1968/GNT/003,yes,NASECO; Syova; Ayellape; Pearl; Rhino Seeds Africa; BRAC Social Business Entreprise Ug Ltd; Century Seeds; Grow More Seeds,8 licensed seed company(ies) listed nationally
Kyenjojo,NARO/1968/GNT/003,yes,NASECO; Syova; Ayellape; Pearl; Rhino Seeds Africa; BRAC Social Business Entreprise Ug Ltd; Century Seeds; Grow More Seeds,8 licensed seed company(ies) listed nationally
Lira,NARO/1968/GNT/003,yes,NASECO; Syova; Ayellape; Pearl; Rhino Seeds Africa; BRAC Social Business Entreprise Ug Ltd; Century Seeds; Grow More Seeds,8 licensed seed company(ies) listed nationally
Luwero,NARO/1968/GNT/003,yes,NASECO; Syova; Ayellape; Pearl; Rhino Seeds Africa; BRAC Social Business Entreprise Ug Ltd; Century Seeds; Grow More Seeds,8 licensed seed company(ies) listed nationally
Lyantonde,NARO/1968/GNT/003,yes,NASECO; Syova; Ayellape; Pearl; Rhino Seeds Africa; BRAC Social Business Entreprise Ug Ltd; Century Seeds; Grow More Seeds,8 licensed seed company(ies) listed nationally
Manafwa,NARO/1968/GNT/003,yes,NASECO; Syova; Ayellape; Pearl; Rhino Seeds Africa; BRAC Social Business Entreprise Ug Ltd; Century Seeds; Grow More Seeds,8 licensed seed company(ies) listed nationally
Masaka,NARO/1968/GNT/003,yes,NASECO; Syova; Ayellape; Pearl; Rhino Seeds Africa; BRAC Social Business Entreprise Ug Ltd; Century Seeds; Grow More Seeds,8 licensed seed company(ies) listed nationally
Masindi,NARO/1968/GNT/003,yes,NASECO; Syova; Ayellape; Pearl; Rhino Seeds Africa; BRAC Social Business Entreprise Ug Ltd; Century Seeds; Grow More Seeds,8 licensed seed company(ies) listed nationally
Mayuge,NARO/1968/GNT/003,yes,NASECO; Syova; Ayellape; Pearl; Rhino Seeds Africa; BRAC Social Business Entreprise Ug Ltd; Century Seeds; Grow More Seeds,8 licensed seed company(ies) listed nationally
Mbale,NARO/1968/GNT/003,yes,NASECO; Syova; Ayellape; Pearl; Rhino Seeds Africa; BRAC Social Business Entreprise Ug Ltd; Century Seeds; Grow More Seeds,8 licensed seed company(ies) listed nationally
Mbarara,NARO/1968/GNT/003,yes,NASECO; Syova; Ayellape; Pearl; Rhino Seeds Africa; BRAC Social Business Entreprise Ug Ltd; Century Seeds; Grow More Seeds,8 licensed seed company(ies) listed nationally
